2015 7 6 2.24 -7.39 71.21 23.5 13.9 31.9 45.8 2825.66 -193.08 80.22 41.96
2015 7 5 -1.74 -6.31 186.2 29.3 22.1 26.7 48.8 2474.03 -14.73 202.46 45.84
2015 7 4 -1.39 -6.31 185.61 30.7 21.9 26.9 48.8 2240.46 -29.56 414.25 46.29
2015 7 3 -1.16 -6.01 179.59 19.4 21.8 26.1 47.9 2436.67 -26.61 43785.38 45.46
2015 7 2 3.7 -5.99 123.38 26.1 15.9 25.9 41.8 3070.82 -7.44 1685.07 46.9
2015 7 1 1.73 -6.11 100.81 25.3 15.9 30.9 46.8 1769.22 -193.43 137.49 40.37
2015 6 30 3.49 -7.55 85.8 16.1 14.7 28.7 43.4 2844.92 -65.33 1341.32 38.4
2015 6 29 0.75 -4.18 175.38 21.7 19.5 25.5 45 1787.51 -73.62 1603.19 37.47
2015 6 28 0.95 -4.26 162.39 25.5 19.3 25.3 44.6 1500.67 -16 400.1 48.34
2015 6 27 -2.27 -5.51 219.21 29.7 22.9 24.1 47 2721.61 -1.71 5607.42 54.56
2015 6 26 0.83 -6.88 161.4 31.5 19.3 26.3 45.6 2516.92 -3.88 436.49 50.46
2015 6 25 -0.06 -5.46 174.58 25.2 20.8 24.9 45.7 2301.48 -4.76 640.62 44.49
2015 6 24 5.07 -4.01 111.4 17.5 14.3 25.3 39.6 1433.52 -33.35 995.77 36.57
2015 6 23 14.39 1.52 56.19 6.7 10.1 16.1 26.2 420.73 0 685.09 28.06
2015 6 22 1.19 -5.67 168.2 28.9 19.3 25.3 44.6 2192.9 -19.32 216.04 45.08
2015 6 21 0.49 -5.2 177.19 30.7 20.1 25.1 45.2 2017.23 -8.92 542.84 47.92
2015 6 20 2.21 -5.22 148.79 24.1 17.7 25.7 43.4 2320.82 -25.81 1393.76 45.87
2015 6 19 2.16 -5.82 132.98 24.9 17.9 25.9 43.8 2276.62 -11.23 1001.18 45.87
2015 6 18 0.09 -6.19 182.2 25.1 20.5 25.5 46 2494.38 -5.11 19974.81 43.55
2015 6 17 1.06 -6.22 167.22 25.9 19.3 26.3 45.6 1856.29 -12.55 785.59 42.51
2015 6 16 4.61 -4.32 88.39 23.7 14.5 26.5 41 1141.27 -74.32 2225.09 39.29
2015 6 15 -0.56 -5.92 205.62 31.8 21.2 25.5 46.7 2448.86 -1.05 807.29 48.63
